Object type;Object class;Region;Sector;Star name;System;Planet;X;Y;Z;Planet link;Region link;Sector link;System link;Grid;technicalId
Star;;Unknown Regions;;;Crakull system;Crakull;-478.442;-66.017;;http://starwars.wikia.com/wiki/Crakull;http://starwars.wikia.com/wiki/Unknown_Regions;;https://starwars.fandom.com/wiki/Crakull_system;G-10;2075
Star;;Unknown Regions;Chiss Ascendancy;;Crustai system;Crustai;-387.053;125.905;;http://starwars.wikia.com/wiki/Crustai;http://starwars.wikia.com/wiki/Unknown_Regions;https://starwars.fandom.com/wiki/Chiss_Ascendancy/Legends;https://starwars.fandom.com/wiki/Crustai_system;H-8;2133
Star;;Unknown Regions;Chiss Ascendancy;;Csilla system;Csilla;-592.921;122.131;;http://starwars.wikia.com/wiki/Csilla;http://starwars.wikia.com/wiki/Unknown_Regions;https://starwars.fandom.com/wiki/Chiss_Ascendancy/Legends;https://starwars.fandom.com/wiki/Csilla_system;F-8;1970
Star;;Unknown Regions;Chiss Ascendancy;;Csaus system;Csaus;-581.479;89.155;;http://starwars.wikia.com/wiki/Csaus;http://starwars.wikia.com/wiki/Unknown_Regions;https://starwars.fandom.com/wiki/Chiss_Ascendancy/Legends;https://starwars.fandom.com/wiki/Csaus_system;F-9;1982
Star;;Unknown Regions;;;CZ-198’s system (assumed);CZ-198;-332.652;585.206;;https://starwars.fandom.com/wiki/CZ-198;http://starwars.wikia.com/wiki/Unknown_Regions;;;H-4;4773
Star;;Unknown Regions;;;Exegol system;Exegol;-597.906;237.279;;https://starwars.fandom.com/wiki/Exegol;http://starwars.wikia.com/wiki/Unknown_Regions;;https://starwars.fandom.com/wiki/Exegol_system;F-7;2160
Star;;Unknown Regions;;Gyuel;Gyuel system;Qoribu;-334.878;279.301;;https://starwars.fandom.com/wiki/Qoribu;http://starwars.wikia.com/wiki/Unknown_Regions;;https://starwars.fandom.com/wiki/Gyuel_system;H-7;3952
Star;;Unknown Regions;7G sector;Asar;Ilum system/Starkiller Base system;Ilum/Starkiller Base;-413.014;245.642;;http://starwars.wikia.com/wiki/Ilum;http://starwars.wikia.com/wiki/Unknown_Regions;https://starwars.fandom.com/wiki/7G_sector/Legends;https://starwars.fandom.com/wiki/Ilum_system, https://starwars.fandom.com/wiki/Starkiller_Base_system;G-7;1959
Star;;Unknown Regions;Chiss Ascendancy;;Jamiron system;Jamiron;-587.435;133.639;;http://starwars.wikia.com/wiki/Jamiron;http://starwars.wikia.com/wiki/Unknown_Regions;https://starwars.fandom.com/wiki/Chiss_Ascendancy/Legends;https://starwars.fandom.com/wiki/Jamiron_system;F-8;1971
Star;;Unknown Regions;Chiss Ascendancy;;Kinoss system;Kinoss;-650.811;122.433;;http://starwars.wikia.com/wiki/Kinoss;http://starwars.wikia.com/wiki/Unknown_Regions;https://starwars.fandom.com/wiki/Chiss_Ascendancy/Legends;https://starwars.fandom.com/wiki/Kinoss_system;E-8;1967
Star;;Unknown Regions;Chiss Ascendancy;Klasse Ephemora A;Klasse Ephemora system;Mobus;-560.524;62.274;;https://starwars.fandom.com/wiki/Mobus;http://starwars.wikia.com/wiki/Unknown_Regions;https://starwars.fandom.com/wiki/Chiss_Ascendancy/Legends;https://starwars.fandom.com/wiki/Klasse_Ephemora_system;F-9;1956
Star;;Unknown Regions;Chiss Ascendancy;;Naporar system;Naporar;-581.843;150.45;;http://starwars.wikia.com/wiki/Naporar;http://starwars.wikia.com/wiki/Unknown_Regions;https://starwars.fandom.com/wiki/Chiss_Ascendancy/Legends;https://starwars.fandom.com/wiki/Naporar_system;F-8;1977
Star;;Unknown Regions;Chiss Ascendancy;;Noris system;Noris;-559.936;162.41;;http://starwars.wikia.com/wiki/Noris;http://starwars.wikia.com/wiki/Unknown_Regions;https://starwars.fandom.com/wiki/Chiss_Ascendancy/Legends;https://starwars.fandom.com/wiki/Noris_system;F-8;1980
Star;;Unknown Regions;;;O'reen system;O'reen;-393.964;-353.963;;https://starwars.fandom.com/wiki/O%27reen;http://starwars.wikia.com/wiki/Unknown_Regions;;https://starwars.fandom.com/wiki/O%27reen_system;H-13;3732
Star;;Unknown Regions;Chiss Ascendancy;;Ool system;Ool;-620.173;115.789;;http://starwars.wikia.com/wiki/Ool;http://starwars.wikia.com/wiki/Unknown_Regions;https://starwars.fandom.com/wiki/Chiss_Ascendancy/Legends;https://starwars.fandom.com/wiki/Ool_system;E-8;1964
Star;;Unknown Regions;Chiss Ascendancy;;Ornfra system;Ornfra;-556.761;152.673;;http://starwars.wikia.com/wiki/Ornfra;http://starwars.wikia.com/wiki/Unknown_Regions;https://starwars.fandom.com/wiki/Chiss_Ascendancy/Legends;https://starwars.fandom.com/wiki/Ornfra_system;F-8;1978
Star;;Unknown Regions;Chiss Ascendancy;;Oyokal system;Oyokal;-629.75;106.769;;http://starwars.wikia.com/wiki/Oyokal;http://starwars.wikia.com/wiki/Unknown_Regions;https://starwars.fandom.com/wiki/Chiss_Ascendancy/Legends;https://starwars.fandom.com/wiki/Oyokal_system;E-8;1966
Star;;Unknown Regions;;;Parnassos’ system (assumed);Parnassos;-366.104;342.865;;https://starwars.fandom.com/wiki/Parnassos;http://starwars.wikia.com/wiki/Unknown_Regions;;;H-6;3840
Star;;Unknown Regions;Chiss Ascendancy;;Pesfavri system;Pesfavri;-423.394;188.747;;http://starwars.wikia.com/wiki/Pesfavri;http://starwars.wikia.com/wiki/Unknown_Regions;https://starwars.fandom.com/wiki/Chiss_Ascendancy/Legends;https://starwars.fandom.com/wiki/Pesfavri_system;G-8;1960
Star;K9 V;Unknown Regions;;Abo;Rakata system/Lehon system/Star Forge system;Rakata/Rakata Prime/Lehon/The Unknown World;-460.075;-185.671;;http://starwars.wikia.com/wiki/Rakata_Prime;http://starwars.wikia.com/wiki/Unknown_Regions;https://starwars.fandom.com/wiki/Tempered_Wastes;https://starwars.fandom.com/wiki/Lehon_system;G-11;1961
Star;;Unknown Regions;Chiss Ascendancy;;Rentor system;Rentor;-584.401;126.654;;http://starwars.wikia.com/wiki/Rentor;http://starwars.wikia.com/wiki/Unknown_Regions;https://starwars.fandom.com/wiki/Chiss_Ascendancy/Legends;https://starwars.fandom.com/wiki/Rentor_system;F-8;1972
Star;A9 VI;Unknown Regions;Chiss Ascendancy;;Rhigar system // In Rata Nebula;Rhigar;-603.281;84.604;;http://starwars.wikia.com/wiki/Rhigar;http://starwars.wikia.com/wiki/Unknown_Regions;https://starwars.fandom.com/wiki/Chiss_Ascendancy/Legends;https://starwars.fandom.com/wiki/Rhigar_system;E-9;1969
Star;;Unknown Regions;Chiss Ascendancy;;S-K system;Thearterra;-620.437;135.662;;http://starwars.wikia.com/wiki/Thearterra;http://starwars.wikia.com/wiki/Unknown_Regions;https://starwars.fandom.com/wiki/Chiss_Ascendancy/Legends;https://starwars.fandom.com/wiki/S-K_system;E-8;1968
Star;;Unknown Regions;Chiss Ascendancy;;Sarvchi system;Sarvchi;-566.239;98.045;;http://starwars.wikia.com/wiki/Sarvchi;http://starwars.wikia.com/wiki/Unknown_Regions;https://starwars.fandom.com/wiki/Chiss_Ascendancy/Legends;https://starwars.fandom.com/wiki/Sarvchi_system;F-9;1984
Star;;Unknown Regions;Chiss Ascendancy;;Schesa system;Schesa;-559.83;166.643;;http://starwars.wikia.com/wiki/Schesa;http://starwars.wikia.com/wiki/Unknown_Regions;https://starwars.fandom.com/wiki/Chiss_Ascendancy/Legends;https://starwars.fandom.com/wiki/Schesa_system;F-8;1979
Star;;Unknown Regions;Chiss Ascendancy;;Sharb system;Sharb;-550.093;158.811;;http://starwars.wikia.com/wiki/Sharb;http://starwars.wikia.com/wiki/Unknown_Regions;https://starwars.fandom.com/wiki/Chiss_Ascendancy/Legends;https://starwars.fandom.com/wiki/Sharb_system;F-8;1981
Star;;Unknown Regions;Chiss Ascendancy;;Shihon system;Shihon;-618.197;110.92;;http://starwars.wikia.com/wiki/Shihon;http://starwars.wikia.com/wiki/Unknown_Regions;https://starwars.fandom.com/wiki/Chiss_Ascendancy/Legends;https://starwars.fandom.com/wiki/Shihon_system;E-8;1965
Star;;Unknown Regions;Chiss Ascendancy;;Sposia system;Sposia;-591.897;142.09;;http://starwars.wikia.com/wiki/Sposia;http://starwars.wikia.com/wiki/Unknown_Regions;https://starwars.fandom.com/wiki/Chiss_Ascendancy/Legends;https://starwars.fandom.com/wiki/Sposia_system;F-8;1976
Star;;Unknown Regions;Ssi-ruuk Star Cluster;Ssi'kaat;Ssi'kaat system;Lwhekk;-815.269;-634.739;;http://starwars.wikia.com/wiki/Lwhekk;http://starwars.wikia.com/wiki/Unknown_Regions;https://starwars.fandom.com/wiki/Ssi-ruuk_Star_Cluster;https://starwars.fandom.com/wiki/Ssi%27kaat_system;C-16;1953
Star;;Unknown Regions;;;Thrago system;Thrago;-383.553;159.242;;https://starwars.fandom.com/wiki/Thrago;http://starwars.wikia.com/wiki/Unknown_Regions;https://starwars.fandom.com/wiki/Chiss_Ascendancy/Legends;https://starwars.fandom.com/wiki/Thrago_system;H-8;4393
Star;;Unknown Regions;;;Umaren'k system;Umaren'k;-460.14;74.907;;https://starwars.fandom.com/wiki/Umaren%27k;http://starwars.wikia.com/wiki/Unknown_Regions;;https://starwars.fandom.com/wiki/Umaren%27k_system;G-9;4496
Star;;Unknown Regions;;;Vagar Praxut system;Vagar Praxut;-376.717;160.565;;https://starwars.fandom.com/wiki/Vagar_Praxut;http://starwars.wikia.com/wiki/Unknown_Regions;https://starwars.fandom.com/wiki/Kharmort%27s_Miasma;https://starwars.fandom.com/wiki/Vagar_Praxut_system;H-8;4551
Star;;Unknown Regions;Chiss Ascendancy;;Yashuvhu system;Yashuvhu;-530.679;66.084;;http://starwars.wikia.com/wiki/Yashuvhu;http://starwars.wikia.com/wiki/Unknown_Regions;https://starwars.fandom.com/wiki/Chiss_Ascendancy/Legends;https://starwars.fandom.com/wiki/Yashuvhu_system;F-9;1957
Star;;Unknown Regions;;;Yoggoy system;Yoggoy;-326.147;237.232;;https://starwars.fandom.com/wiki/Yoggoy;http://starwars.wikia.com/wiki/Unknown_Regions;;https://starwars.fandom.com/wiki/Yoggoy_system;H-7;4710
Star;;Unknown Regions;;;Zakuul system (assumed);Zakuul;-744.352;-345.692;;http://starwars.wikia.com/wiki/Zakuul;http://starwars.wikia.com/wiki/Unknown_Regions;;;D-13;2054
Star;P;Unknown Regions;;;Zonama Sekot;Zonama Sekot;-509.697;-350.583;;http://starwars.wikia.com/wiki/Zonama_Sekot;http://starwars.wikia.com/wiki/Unknown_Regions;;;F-13;1958
Star Cluster;;Unknown Regions;;;The Redoubt/Chiss Redoubt;The Redoubt/Chiss Redoubt;-322.354;210.386;;http://starwars.wikia.com/wiki/The_Redoubt;http://starwars.wikia.com/wiki/Unknown_Regions;https://starwars.fandom.com/wiki/Chiss_Ascendancy/Legends;;H-7;1962
