Object type;Object class;Region;Sector;Star name;System;Planet;X;Y;Z;Planet link;Region link;Sector link;System link;Grid;technicalId
Star;// yellow star;Mid Rim;Lambda sector;Algar;Algaran system;Algara;482.156;-579.688;;https://starwars.fandom.com/wiki/Algara_II;http://starwars.wikia.com/wiki/Mid_Rim;https://starwars.fandom.com/wiki/Lambda_sector/Legends;https://starwars.fandom.com/wiki/Algaran_system;P-15;1767
Star;;Mid Rim;Dufilvian Sector;;Algarian system;Algarian;580.314;-594.142;;http://starwars.wikia.com/wiki/Algarian;http://starwars.wikia.com/wiki/Mid_Rim;http://starwars.wikia.com/wiki/Dufilvian_sector;https://starwars.fandom.com/wiki/Algarian_system;Q-15;1869
Star;;Mid Rim, New Territories;Glythe Sector;;Altarrn system;Altarrn;-108.218;243.716;;https://starwars.fandom.com/wiki/Altarrn;http://starwars.wikia.com/wiki/Mid_Rim, https://starwars.fandom.com/wiki/New_Territories/Legends;https://starwars.fandom.com/wiki/Glythe_sector;https://starwars.fandom.com/wiki/Altarrn_system;J-7;2236
Star;;Mid Rim;Alui Sector;;Alui system ;Alui;308.393;-727.403;;https://starwars.fandom.com/wiki/Alui_system;http://starwars.wikia.com/wiki/Mid_Rim;http://starwars.wikia.com/wiki/Alui_sector;https://starwars.fandom.com/wiki/Alui_system;O-17;1723
Star;// yellow star;Mid Rim;Lambda Sector;Ando;Ando system;Ando;525.835;-597.637;;http://starwars.wikia.com/wiki/Ando;http://starwars.wikia.com/wiki/Mid_Rim;http://starwars.wikia.com/wiki/Lambda_sector;https://starwars.fandom.com/wiki/Ando_system/Legends;Q-15;1761
Star;;Mid Rim, Trailing Sector, The Slice;Lambda Sector;;Andosha system;Andosha II;494.703;-595.572;;https://starwars.fandom.com/wiki/Andosha_II;http://starwars.wikia.com/wiki/Mid_Rim, https://starwars.fandom.com/wiki/The_Slice/Legends, https://starwars.fandom.com/wiki/Trailing_Sectors/Legends;http://starwars.wikia.com/wiki/Lambda_sector;https://starwars.fandom.com/wiki/Andosha_system;P-15;1757
Star;;Mid Rim, Western Reaches;Senex Sector;;Angratha system;Angratha;48.438;-802.187;;http://starwars.wikia.com/wiki/Angratha;http://starwars.wikia.com/wiki/Mid_Rim, https://starwars.fandom.com/wiki/Western_Reaches/Legends;http://starwars.wikia.com/wiki/Senex_sector;https://starwars.fandom.com/wiki/Angratha_system;L-18;1633
Star;;Mid Rim, Trailing Sector;Druess Sector;;Ank Kit'aar system ;Ank Kit'aar;347.466;-589.854;;http://starwars.wikia.com/wiki/Ank_Kit%27aar;http://starwars.wikia.com/wiki/Mid_Rim, https://starwars.fandom.com/wiki/Trailing_Sectors/Legends;http://starwars.wikia.com/wiki/Druess_sector;https://starwars.fandom.com/wiki/Ank_Kit%27aar_system;O-15;1751
Star;;Mid Rim;Freestanding Subsectors;;Ankus system;Ankus;-261.607;280.62;;http://starwars.wikia.com/wiki/Ankus;http://starwars.wikia.com/wiki/Mid_Rim;https://starwars.fandom.com/wiki/Freestanding_subsectors;https://starwars.fandom.com/wiki/Ankus_system;I-7;1938
Star;;Mid Rim;Bright Jewel Sector;;Anobis system ;Anobis;17.488;241.86;;http://starwars.wikia.com/wiki/Anobis;http://starwars.wikia.com/wiki/Mid_Rim;http://starwars.wikia.com/wiki/Bright_Jewel_sector;https://starwars.fandom.com/wiki/Anobis_system;L-7;1793
Star;;Mid Rim, New Territories;Churnis Sector;Ansion;Ansion system;Ansion;-206.649;300.047;;http://starwars.wikia.com/wiki/Ansion;http://starwars.wikia.com/wiki/Mid_Rim, https://starwars.fandom.com/wiki/New_Territories/Legends;http://starwars.wikia.com/wiki/Churnis_sector;https://starwars.fandom.com/wiki/Ansion_system;I-6;1724
Star;;Mid Rim, Western Reaches;Senex-Juvex Sector, Senex sector;;Anstares system ;Anstares VI;15.51;-793.84;;https://starwars.fandom.com/wiki/Anstares_VI;http://starwars.wikia.com/wiki/Mid_Rim, https://starwars.fandom.com/wiki/Western_Reaches/Legends;http://starwars.wikia.com/wiki/Senex_sector, https://starwars.fandom.com/wiki/Senex_sector/Legends, https://starwars.fandom.com/wiki/Senex-Juvex/Legends;https://starwars.fandom.com/wiki/Anstares_system;L-17;1674
Star;;Mid Rim, Trans-Hydian;Esuain Sector;;Anteevy system;Anteevy;459.678;263.898;;http://starwars.wikia.com/wiki/Anteevy;http://starwars.wikia.com/wiki/Mid_Rim, https://starwars.fandom.com/wiki/Trans-Hydian;http://starwars.wikia.com/wiki/Esuain_sector;https://starwars.fandom.com/wiki/Anteevy_system;P-7;1846
Star;;Mid Rim;Senex Sector;;Antiquity system;Antiquity;32.956;-810.786;;http://starwars.wikia.com/wiki/Antiquity;http://starwars.wikia.com/wiki/Mid_Rim;http://starwars.wikia.com/wiki/Senex_sector;https://starwars.fandom.com/wiki/Antiquity_system;L-18;1642
Star;;Mid Rim;Senex Sector;;Anturus system ;Anturus;36.047;-804.374;;http://starwars.wikia.com/wiki/Anturus;http://starwars.wikia.com/wiki/Mid_Rim;http://starwars.wikia.com/wiki/Senex_sector;https://starwars.fandom.com/wiki/Anturus_system;L-18;1658
Star;;Mid Rim, The Slice;Bryx Sector;;Anzat system ;Anzat;680.14;208.253;;http://starwars.wikia.com/wiki/Anzat;http://starwars.wikia.com/wiki/Mid_Rim, https://starwars.fandom.com/wiki/The_Slice/Legends;http://starwars.wikia.com/wiki/Bryx_sector;https://starwars.fandom.com/wiki/Anzat_system;R-7;1823
Star;;Mid Rim, Western Reaches;Senex-Juvex Sector, Senex sector;;Aquella system ;Aquella;29.651;-793.95;;http://starwars.wikia.com/wiki/Aquella;http://starwars.wikia.com/wiki/Mid_Rim, https://starwars.fandom.com/wiki/Western_Reaches/Legends;http://starwars.wikia.com/wiki/Senex_sector, https://starwars.fandom.com/wiki/Senex_sector/Legends, https://starwars.fandom.com/wiki/Senex-Juvex/Legends;https://starwars.fandom.com/wiki/Aquella_system;L-17;1620
Star;;Mid Rim;Endocray Sector;;Argovia system ;Argovia;704.997;-477.559;;http://starwars.wikia.com/wiki/Argovia;http://starwars.wikia.com/wiki/Mid_Rim;http://starwars.wikia.com/wiki/Endocray_sector;https://starwars.fandom.com/wiki/Argovia_system;S-14;1930
Star;;Mid Rim;D'Aelgoth Sector;;Argul system ;Argul;16.852;-775.336;;https://starwars.fandom.com/wiki/Argul;http://starwars.wikia.com/wiki/Mid_Rim;http://starwars.wikia.com/wiki/D'Aelgoth_sector;https://starwars.fandom.com/wiki/Argul_system;L-17;2158
Star;;Mid Rim;Lambda Sector;;Argus system ;Argus;481.997;-615.743;;http://starwars.wikia.com/wiki/Argus;http://starwars.wikia.com/wiki/Mid_Rim;http://starwars.wikia.com/wiki/Lambda_sector;https://starwars.fandom.com/wiki/Argus_system;P-16;1758
Star;;Mid Rim;Juvex Sector;;Arporatal-Lanin system ;Arporatal-Lanin;-1.836;-811.103;;http://starwars.wikia.com/wiki/Arporatal-Lanin;http://starwars.wikia.com/wiki/Mid_Rim;http://starwars.wikia.com/wiki/Juvex_sector;https://starwars.fandom.com/wiki/Arporatal-Lanin_system;K-18;1660
Star;;Mid Rim;Senex Sector;;Asmeru system ;Asmeru;48.853;-797.706;;http://starwars.wikia.com/wiki/Asmeru;http://starwars.wikia.com/wiki/Mid_Rim, https://starwars.fandom.com/wiki/Senex-Juvex/Legends;http://starwars.wikia.com/wiki/Senex_sector;https://starwars.fandom.com/wiki/Asmeru_system;L-17;1629
Star;;Mid Rim;Trans'Vulta Sector;;Atreyis system;Vulta;253.116;253.058;;http://starwars.wikia.com/wiki/Vulta;http://starwars.wikia.com/wiki/Mid_Rim;http://starwars.wikia.com/wiki/Trans'Vulta_sector;https://starwars.fandom.com/wiki/Atreyis_system;N-7;1777
Star;;Mid Rim;Senex Sector;;Atron system ;Atron;37.414;-807.743;;http://starwars.wikia.com/wiki/Atron;http://starwars.wikia.com/wiki/Mid_Rim;http://starwars.wikia.com/wiki/Senex_sector;https://starwars.fandom.com/wiki/Atron_system;L-18;1643
Star;;Mid Rim, Kashyyyk Region;Lantillian Sector;;Avenelle system ;Avenelle;437.513;70.765;;http://starwars.wikia.com/wiki/Avenelle;http://starwars.wikia.com/wiki/Mid_Rim, https://starwars.fandom.com/wiki/Kashyyyk_Region;http://starwars.wikia.com/wiki/Lantillian_sector;https://starwars.fandom.com/wiki/Avenelle_system;P-9;1889
Star;;Mid Rim;Truum Sector;;Azure system;Azure;448.837;172.768;;http://starwars.wikia.com/wiki/Azure;http://starwars.wikia.com/wiki/Mid_Rim;http://starwars.wikia.com/wiki/Truum_sector;https://starwars.fandom.com/wiki/Balamak;P-8;1880
Star;;Mid Rim, The Slice, Kashyyyk Region;Taldot Sector;;Balamak system;Balamak;561.584;43.076;;http://starwars.wikia.com/wiki/Balamak;http://starwars.wikia.com/wiki/Mid_Rim, https://starwars.fandom.com/wiki/The_Slice/Legends, https://starwars.fandom.com/wiki/Kashyyyk_Region;http://starwars.wikia.com/wiki/Taldot_sector;https://starwars.fandom.com/wiki/Balamak_system;Q-9;1933
Star;;Mid Rim;Sombure Sector;;Balis-Baurgh system ;Balis-Baurgh;-83.754;-677.643;;http://starwars.wikia.com/wiki/Balis-Baurgh;http://starwars.wikia.com/wiki/Mid_Rim;http://starwars.wikia.com/wiki/Sombure_sector;https://starwars.fandom.com/wiki/Balis-Baurgh_system;K-16;1597
Star;;Mid Rim;Bright Jewel Sector;;Balnab system;Balnab;8.384;228.279;;http://starwars.wikia.com/wiki/Balnab;http://starwars.wikia.com/wiki/Mid_Rim;http://starwars.wikia.com/wiki/Bright_Jewel_sector;https://starwars.fandom.com/wiki/Balnab_system;L-7;2049
Star;;Mid Rim;Corthenia Sector;;Baltizaar system ;Baltizaar;-62.087;277.24;;http://starwars.wikia.com/wiki/Baltizaar;http://starwars.wikia.com/wiki/Mid_Rim;http://starwars.wikia.com/wiki/Corthenia_sector;https://starwars.fandom.com/wiki/Baltizaar_system;K-7;1745
Star;;Mid Rim;Hevvrol Sector;;Bannistar Station system ;Bannistar Station;383.997;-572.7;;http://starwars.wikia.com/wiki/Bannistar_Station;http://starwars.wikia.com/wiki/Mid_Rim;http://starwars.wikia.com/wiki/Hevvrol_sector;https://starwars.fandom.com/wiki/Bannistar_Station_system;O-15;1764
Star;;Mid Rim;Sombure Sector;;Barcaria system;Barcaria;-85.501;-669.383;;http://starwars.wikia.com/wiki/Barcaria;http://starwars.wikia.com/wiki/Mid_Rim;http://starwars.wikia.com/wiki/Sombure_sector;https://starwars.fandom.com/wiki/Barcaria_system;K-16;1596
Star;;Mid Rim, New Territories;Barsa Sector;;Bars Barka system;Bars Barka;-128.226;327.899;;https://starwars.fandom.com/wiki/Bars_Barka;http://starwars.wikia.com/wiki/Mid_Rim, https://starwars.fandom.com/wiki/New_Territories/Legends;http://starwars.wikia.com/wiki/Barsa_sector;https://starwars.fandom.com/wiki/Bars_Barka_system;J-6;2369
Star;;Mid Rim;Graador Sector;;Bastooine system/Orellon system;Bastooine;-224.638;-737.205;;https://starwars.fandom.com/wiki/Bastooine_system;http://starwars.wikia.com/wiki/Mid_Rim;http://starwars.wikia.com/wiki/Graador_sector;https://starwars.fandom.com/wiki/Bastooine_system;I-17;1575
Star;;Mid Rim, Western Reaches;Senex Sector;;Bator Bai system ;Bator Bai;26.641;-804.841;;http://starwars.wikia.com/wiki/Bator_Bai;http://starwars.wikia.com/wiki/Mid_Rim, https://starwars.fandom.com/wiki/Western_Reaches/Legends;http://starwars.wikia.com/wiki/Senex_sector;https://starwars.fandom.com/wiki/Bator_Bai_system;L-18;1655
Star;;Mid Rim;Thursa Sector;;Bedlam system ;Bedlam;356.622;224.747;;http://starwars.wikia.com/wiki/Bedlam;http://starwars.wikia.com/wiki/Mid_Rim;http://starwars.wikia.com/wiki/Thursa_sector;https://starwars.fandom.com/wiki/Bedlam_system;O-7;2145
Star;;Mid Rim;Freestanding Subsectors;;Beixander system (assumed);Beixander;-339.954;-581.283;;https://starwars.fandom.com/wiki/Beixander_9;http://starwars.wikia.com/wiki/Mid_Rim;https://starwars.fandom.com/wiki/Freestanding_subsectors;;H-15;4768
Star;;Mid Rim;Belshar Sector;;Belshar Othacuu system ;Belshar Othacuu;-172.676;262.282;;https://starwars.fandom.com/wiki/Belshar_Othacuu;http://starwars.wikia.com/wiki/Mid_Rim;http://starwars.wikia.com/wiki/Belshar_sector;https://starwars.fandom.com/wiki/Belshar_Othacuu_system;J-7;2386
Star;;Mid Rim;Fel Hu Sector;;Beris system ;Beris;501.374;-363.518;;http://starwars.wikia.com/wiki/Beris;http://starwars.wikia.com/wiki/Mid_Rim;http://starwars.wikia.com/wiki/Fel_Hu_sector;https://starwars.fandom.com/wiki/Beris_system;Q-13;1818
Star;;Mid Rim;Maldrood Sector;;Besh Gorgon system/The Wheel system;The Wheel;628.962;251.862;;http://starwars.wikia.com/wiki/The_Wheel;http://starwars.wikia.com/wiki/Mid_Rim;http://starwars.wikia.com/wiki/Maldrood_sector;https://starwars.fandom.com/wiki/Besh_Gorgon_system;R-7;1820
Star;;Mid Rim;Vorc Sector;;Bezim system;Bezim;-129.901;215.76;;https://starwars.fandom.com/wiki/Bezim;http://starwars.wikia.com/wiki/Mid_Rim;http://starwars.wikia.com/wiki/Vorc_sector;https://starwars.fandom.com/wiki/Bezim_system;J-7;2410
Star;;Mid Rim;Yushan Sector;;Bhuna Sound system ;Bhuna Sound;-51.152;-751.574;;https://starwars.fandom.com/wiki/Bhuna_Sound;http://starwars.wikia.com/wiki/Mid_Rim;http://starwars.wikia.com/wiki/Yushan_sector;https://starwars.fandom.com/wiki/Bhuna_Sound_system;K-17;2411
Star;;Mid Rim;Trax Sector;;Bissillirus system;Bissillirus;502.737;-51.602;;http://starwars.wikia.com/wiki/Bissillirus;http://starwars.wikia.com/wiki/Mid_Rim;http://starwars.wikia.com/wiki/Trax_sector;https://starwars.fandom.com/wiki/Bissillirus_system;Q-10;1907
Star;;Mid Rim;Dufilvian Sector;;Blenjeel system;Blenjeel;562.207;-570;;http://starwars.wikia.com/wiki/Blenjeel;http://starwars.wikia.com/wiki/Mid_Rim;http://starwars.wikia.com/wiki/Dufilvian_sector;https://starwars.fandom.com/wiki/Blenjeel_system;Q-15;1868
Star;;Mid Rim;Kastolar Sector;;Blimph system;Blimph;545;-45.288;;http://starwars.wikia.com/wiki/Blimph;http://starwars.wikia.com/wiki/Mid_Rim;http://starwars.wikia.com/wiki/Kastolar_sector;https://starwars.fandom.com/wiki/Blimph_system;Q-10;1911
Star;;Mid Rim;Wornal Sector;;Bomis Koori system;Bomis Koori IV;-60.351;-687.535;;https://starwars.fandom.com/wiki/Bomis_Koori_IV;http://starwars.wikia.com/wiki/Mid_Rim;http://starwars.wikia.com/wiki/Wornal_sector;https://starwars.fandom.com/wiki/Bomis_Koori_system;K-16;1602
Star;;Mid Rim;Manda Sector;;Boranda system ;Boranda;670.531;-491.219;;http://starwars.wikia.com/wiki/Boranda;http://starwars.wikia.com/wiki/Mid_Rim;http://starwars.wikia.com/wiki/Manda_sector;https://starwars.fandom.com/wiki/Boranda_system;R-14;1805
StarBarycenter;;Mid Rim;Senex Sector;Boro-borosa and 2 other suns;Boro-borosa system;Boro-borosa;38.732;-811.293;;https://starwars.fandom.com/wiki/Boro-borosa_system;http://starwars.wikia.com/wiki/Mid_Rim;http://starwars.wikia.com/wiki/Senex_sector;https://starwars.fandom.com/wiki/Boro-borosa_system;L-18;1645
Star;// yellow star;Mid Rim;Bothan sector;Both;Both system/Bothawui system/Bothan system;Bothawui;622.213;-433.998;;http://starwars.wikia.com/wiki/Bothawui;http://starwars.wikia.com/wiki/Mid_Rim;http://starwars.wikia.com/wiki/Bothan_Space;https://starwars.fandom.com/wiki/Both_system;R-14;1811
Star;K4 V;Mid Rim;Halla Sector;Cama Coll;Boz Pity system;Boz Pity;704.28;59.806;;http://starwars.wikia.com/wiki/Boz_Pity;http://starwars.wikia.com/wiki/Mid_Rim;http://starwars.wikia.com/wiki/Halla_sector;https://starwars.fandom.com/wiki/Boz_Pity_system/Legends;S-9;1832
Star;K5 V;Mid Rim;Tandon Sector;;Bresnia system ;Bresnia;555.377;-407.514;;http://starwars.wikia.com/wiki/Bresnia;http://starwars.wikia.com/wiki/Mid_Rim;http://starwars.wikia.com/wiki/Tandon_sector;https://starwars.fandom.com/wiki/Bresnia_system;Q-14;1922
Star;B9 V;Mid Rim;Bright Jewel sector, Bright Jewel Cluster;Bright Jewel;Bright Jewel system;Ord Mantell;4.742;254.964;;http://starwars.wikia.com/wiki/Ord_Mantell;http://starwars.wikia.com/wiki/Mid_Rim;https://starwars.fandom.com/wiki/Bright_Jewel_sector/Legends, https://starwars.fandom.com/wiki/Bright_Jewel_Cluster;https://starwars.fandom.com/wiki/Bright_Jewel_system;L-7;1794
Star;M6 V;Mid Rim;Bryx Sector;;Bryx system ;Bryx;634.998;193.253;;http://starwars.wikia.com/wiki/Bryx;http://starwars.wikia.com/wiki/Mid_Rim;http://starwars.wikia.com/wiki/Bryx_sector;https://starwars.fandom.com/wiki/Bryx_system;R-8;1824
Star;"""M4 IV"" // White dwarf";Mid Rim;Msst Sector;Bseto;Bseto system;Sarahwiee;431.445;254.011;;https://starwars.fandom.com/wiki/Sarahwiee;http://starwars.wikia.com/wiki/Mid_Rim;http://starwars.wikia.com/wiki/Msst_sector;https://starwars.fandom.com/wiki/Bseto_system;P-7;1843
Star;M8 VI;Mid Rim;Freestanding Subsectors;;Burska system ;Burska;-257.793;263.675;;http://starwars.wikia.com/wiki/Burska;http://starwars.wikia.com/wiki/Mid_Rim;https://starwars.fandom.com/wiki/Freestanding_subsectors;https://starwars.fandom.com/wiki/Burska_system;I-7;1937
Star;"""M6 V"" // TODO yellow primary star";Mid Rim;Hadar Sector;Cal;Cal system/Tibrin system;Tibrin;71.583;-801.534;;http://starwars.wikia.com/wiki/Tibrin;http://starwars.wikia.com/wiki/Mid_Rim;http://starwars.wikia.com/wiki/Hadar_sector;https://starwars.fandom.com/wiki/Cal_system;L-18;1702
Star;K6 VI;Mid Rim;Senex Sector;;Caltinia system;Caltinia;33.157;-791.326;;http://starwars.wikia.com/wiki/Caltinia;http://starwars.wikia.com/wiki/Mid_Rim;http://starwars.wikia.com/wiki/Senex_sector;https://starwars.fandom.com/wiki/Caltinia_system;L-17;1621
Star;G2 V;Mid Rim, Western Reaches;Bruanii Sector;;Cargamalis system ;Cargamalis;-79.85;-808.016;;http://starwars.wikia.com/wiki/Cargamalis;http://starwars.wikia.com/wiki/Mid_Rim, https://starwars.fandom.com/wiki/Western_Reaches/Legends;http://starwars.wikia.com/wiki/Bruanii_sector;https://starwars.fandom.com/wiki/Cargamalis_system;K-18;1590
Star;;Mid Rim, Western Reaches;Senex-Juvex Sector, Senex sector;;Carsanza system;Carsanza;6.002;-798.565;;http://starwars.wikia.com/wiki/Carsanza;http://starwars.wikia.com/wiki/Mid_Rim, https://starwars.fandom.com/wiki/Western_Reaches/Legends;https://starwars.fandom.com/wiki/Senex-Juvex/Legends, http://starwars.wikia.com/wiki/Juvex_sector;https://starwars.fandom.com/wiki/Carsanza_system;L-17;1666
Star;F6 VI;Mid Rim;Tennuutta Sector;;Casfield system;Casfield;540.175;222.002;;http://starwars.wikia.com/wiki/Casfield;http://starwars.wikia.com/wiki/Mid_Rim;http://starwars.wikia.com/wiki/Tennuutta_sector;https://starwars.fandom.com/wiki/Casfield_system;Q-7;1872
Star;;Mid Rim;Maldrood Sector;Centares;Centares system;Centares;638.651;265.363;;http://starwars.wikia.com/wiki/Centares;http://starwars.wikia.com/wiki/Mid_Rim;http://starwars.wikia.com/wiki/Maldrood_sector;https://starwars.fandom.com/wiki/Centares_system;R-7;1819
StarBarycenter;;Mid Rim;Semagi Sector, Cerean Quadrant;;Cerean system ;Cerea;-242.428;-664.301;;http://starwars.wikia.com/wiki/Cerea;http://starwars.wikia.com/wiki/Mid_Rim;http://starwars.wikia.com/wiki/Semagi_sector, https://starwars.fandom.com/wiki/Cerean_Quadrant;https://starwars.fandom.com/wiki/Cerean_system;I-16;1572
Star;M6 IV;Mid Rim, Kashyyyk Region;Kastolar Sector;;Chalacta system;Chalacta;654.837;-20.713;;http://starwars.wikia.com/wiki/Chalacta;http://starwars.wikia.com/wiki/Mid_Rim, https://starwars.fandom.com/wiki/Kashyyyk_Region;http://starwars.wikia.com/wiki/Kastolar_sector;https://starwars.fandom.com/wiki/Chalacta_system;R-10;1913
Star;K0 V;Mid Rim;Tashtor Sector;;Chalcedon system;Chalcedon;-211.455;-638.729;;http://starwars.wikia.com/wiki/Chalcedon;http://starwars.wikia.com/wiki/Mid_Rim;http://starwars.wikia.com/wiki/Tashtor_sector;https://starwars.fandom.com/wiki/Chalcedon_system;I-16;1579
Star;;Mid Rim, Kashyyyk Region;Mytaranor Sector;;Chamble system;Chamble;504.986;-13.015;;http://starwars.wikia.com/wiki/Chamble;http://starwars.wikia.com/wiki/Mid_Rim, https://starwars.fandom.com/wiki/Kashyyyk_Region;http://starwars.wikia.com/wiki/Mytaranor_sector;https://starwars.fandom.com/wiki/Chamble_system;Q-10;1903
Star;;Mid Rim, Kashyyyk Region;Taldot Sector;Charros;Charros system;Charros IV;613.486;71.459;;https://starwars.fandom.com/wiki/Charros_IV;http://starwars.wikia.com/wiki/Mid_Rim, https://starwars.fandom.com/wiki/Kashyyyk_Region;http://starwars.wikia.com/wiki/Taldot_sector;https://starwars.fandom.com/wiki/Charros_system;R-9;1934
Star;;Mid Rim;Semagi Sector;;Cheelit System;Cheelit;-228.45;-678.913;;http://starwars.wikia.com/wiki/Cheelit;http://starwars.wikia.com/wiki/Mid_Rim;http://starwars.wikia.com/wiki/Semagi_sector;https://starwars.fandom.com/wiki/Cheelit_System;I-16;1573
Star;;Mid Rim;Sombure Sector;;Chibias system;Chibias;-67.34;-717.554;;http://starwars.wikia.com/wiki/Chibias;http://starwars.wikia.com/wiki/Mid_Rim;http://starwars.wikia.com/wiki/Sombure_sector;https://starwars.fandom.com/wiki/Chibias_system;K-17;1600
Star;;Mid Rim;Maerdocia Sector;;Chokan system;Chokan;521.228;-330.163;;http://starwars.wikia.com/wiki/Chokan;http://starwars.wikia.com/wiki/Mid_Rim;http://starwars.wikia.com/wiki/Maerdocia_sector;https://starwars.fandom.com/wiki/Chokan_system;Q-13;1918
Star;;Mid Rim;Maerdocia Sector;;Chroma Zed system;Chroma Zed;515.595;-284.316;;http://starwars.wikia.com/wiki/Chroma_Zed;http://starwars.wikia.com/wiki/Mid_Rim;http://starwars.wikia.com/wiki/Maerdocia_sector;https://starwars.fandom.com/wiki/Chroma_Zed_system;Q-12;1915
Star;;Mid Rim;Churba Sector;;Churba system;New Cov;404.328;-495.984;;http://starwars.wikia.com/wiki/New_Cov;http://starwars.wikia.com/wiki/Mid_Rim;http://starwars.wikia.com/wiki/Churba_sector;https://starwars.fandom.com/wiki/Churba_system;P-14;1772
Star;;Mid Rim, Kashyyyk Region;Terr'skiar Sector;;Coachelle system;Coachelle Prime;496.783;-34.579;;https://starwars.fandom.com/wiki/Coachelle_Prime;http://starwars.wikia.com/wiki/Mid_Rim, https://starwars.fandom.com/wiki/Kashyyyk_Region;http://starwars.wikia.com/wiki/Terr'skiar_sector;https://starwars.fandom.com/wiki/Coachelle_system;P-10;1891
Star;;Mid Rim;Freestanding Subsectors;;Codia system ;Codia;-340.957;-520.631;;http://starwars.wikia.com/wiki/Codia;http://starwars.wikia.com/wiki/Mid_Rim;https://starwars.fandom.com/wiki/Freestanding_subsectors;https://starwars.fandom.com/wiki/Codia_system;H-15;1935
Star;;Mid Rim;Halla Sector;Colavas;Colavas system;Danuta;707.584;80.562;;http://starwars.wikia.com/wiki/Danuta;http://starwars.wikia.com/wiki/Mid_Rim;http://starwars.wikia.com/wiki/Halla_sector;https://starwars.fandom.com/wiki/Colavas_system;S-9;1834
Star;G7 V;Mid Rim;Truum Sector;;Contruum system;Contruum;397.275;139.217;;http://starwars.wikia.com/wiki/Contruum;http://starwars.wikia.com/wiki/Mid_Rim;http://starwars.wikia.com/wiki/Truum_sector;https://starwars.fandom.com/wiki/Contruum_system;O-8;1879
