Object type;Object class;Region;Sector;Star name;System;Planet;X;Y;Z;Planet link;Region link;Sector link;System link;Grid;technicalId
Star;;Colonies;Varvenna sector;;Bryexx system;Bryexx;129.629;-325.279;;http://starwars.wikia.com/wiki/Bryexx;http://starwars.wikia.com/wiki/Colonies;https://starwars.fandom.com/wiki/Varvenna_sector;https://starwars.fandom.com/wiki/Bryexx_system;M-13;247
Star;;Colonies;;;Byblos system;Byblos;191.646;-264.125;;http://starwars.wikia.com/wiki/Byblos;http://starwars.wikia.com/wiki/Colonies;;https://starwars.fandom.com/wiki/Byblos_system;M-12;238
Star;;Colonies;;;Candoria system;Candoria;-127.789;-335.424;;http://starwars.wikia.com/wiki/Candoria;http://starwars.wikia.com/wiki/Colonies;;https://starwars.fandom.com/wiki/Candoria_system;J-13;183
Star;;Colonies;;Caridan ;Carida system/Caridan system;Carida;151.698;59.277;;http://starwars.wikia.com/wiki/Carida;http://starwars.wikia.com/wiki/Colonies;;https://starwars.fandom.com/wiki/Carida_system;M-9;228
Star;;Colonies, Northern Dependencies, The Slice;;;Castell system;Castell;139.529;80.255;;http://starwars.wikia.com/wiki/Castell;http://starwars.wikia.com/wiki/Colonies, https://starwars.fandom.com/wiki/Northern_Dependencies, https://starwars.fandom.com/wiki/The_Slice/Legends;;https://starwars.fandom.com/wiki/Castell_system;M-9;220
Star;;Colonies;Neimoidian space;;Cato Neimoidia system;Cato Neimoidia;216.305;-135.158;;http://starwars.wikia.com/wiki/Cato_Neimoidia;http://starwars.wikia.com/wiki/Colonies;https://starwars.fandom.com/wiki/Neimoidian_space;https://starwars.fandom.com/wiki/Cato_Neimoidia_system;N-11;261
Star;;Colonies;Rachuk sector;;Chorax system;Chorax;215.072;-116.541;;http://starwars.wikia.com/wiki/Chorax;http://starwars.wikia.com/wiki/Colonies;https://starwars.fandom.com/wiki/Rachuk_sector;https://starwars.fandom.com/wiki/Chorax_system;N-11;259
Star;;Colonies;;;Cilpar system;Cilpar;1.26;-367.974;;http://starwars.wikia.com/wiki/Cilpar;http://starwars.wikia.com/wiki/Colonies;;https://starwars.fandom.com/wiki/Cilpar_system;L-13;209
Star;;Colonies;;;Commenor system;Commenor;231.1;-98.293;;http://starwars.wikia.com/wiki/Commenor;http://starwars.wikia.com/wiki/Colonies;;https://starwars.fandom.com/wiki/Commenor_system;N-10;257
Star;;Colonies;Baronos Sector;;Corroth system;Corroth;206.318;34.249;;http://starwars.wikia.com/wiki/Corroth;http://starwars.wikia.com/wiki/Colonies;https://starwars.fandom.com/wiki/Baronos_sector;https://starwars.fandom.com/wiki/Corroth_system;N-9;249
Star;;Colonies;Barma sector;;Dakshee system;Dakshee;153.671;50.893;;http://starwars.wikia.com/wiki/Dakshee;http://starwars.wikia.com/wiki/Colonies;https://starwars.fandom.com/wiki/Barma_sector/Legends;https://starwars.fandom.com/wiki/Dakshee_system;M-9;229
Star;;Colonies, The Slice;;;Damoria system;Damoria;221.977;-107.91;;http://starwars.wikia.com/wiki/Damoria;http://starwars.wikia.com/wiki/Colonies, https://starwars.fandom.com/wiki/The_Slice/Legends;;https://starwars.fandom.com/wiki/Damoria_system;N-11;258
Star;;Colonies;;;Dankayo system;Dankayo;47.761;99.664;;http://starwars.wikia.com/wiki/Dankayo;http://starwars.wikia.com/wiki/Colonies;;https://starwars.fandom.com/wiki/Dankayo_system;L-9;203
Star;;Colonies;;;Darek system ;Darek;248.238;-147.488;;;http://starwars.wikia.com/wiki/Colonies;;https://starwars.fandom.com/wiki/Darek_system;N-11;263
Star;;Colonies;;;Darepp system;Darepp;165.544;-350.331;;https://starwars.fandom.com/wiki/Darepp;http://starwars.wikia.com/wiki/Colonies;;https://starwars.fandom.com/wiki/Darepp_system;M-13;2634
Star;;Colonies;;;Darsie system (assumed);Darsie;20.521;84.771;;https://starwars.fandom.com/wiki/Darsie;http://starwars.wikia.com/wiki/Colonies;;;L-9;2639
Star;;Colonies;;;Delle system;Delle II;89.064;53.798;;https://starwars.fandom.com/wiki/Delle_II;http://starwars.wikia.com/wiki/Colonies;;https://starwars.fandom.com/wiki/Delle_system;L-9;202
Star;;Colonies;Duluur sector;;Devaron system;Devaron;120.382;-373.117;;http://starwars.wikia.com/wiki/Devaron;http://starwars.wikia.com/wiki/Colonies;https://starwars.fandom.com/wiki/Duluur_sector/Legends;https://starwars.fandom.com/wiki/Devaron_system;M-13;245
Star;;Colonies;;;Doldrums system;Doldrums;84.749;88.321;;http://starwars.wikia.com/wiki/Doldrums;http://starwars.wikia.com/wiki/Colonies;;https://starwars.fandom.com/wiki/Doldrums_system;L-9;201
Star;;Colonies;;;Eeropha system;Nierport VII, Eeropha;64.529;115.569;;https://starwars.fandom.com/wiki/Nierport_VII, https://starwars.fandom.com/wiki/Eeropha;http://starwars.wikia.com/wiki/Colonies;;https://starwars.fandom.com/wiki/Eeropha_system;L-8;199
Star;;Colonies;;;Enisca system;Enisca;126.67;-334.403;;http://starwars.wikia.com/wiki/Enisca;http://starwars.wikia.com/wiki/Colonies;;https://starwars.fandom.com/wiki/Enisca_system;M-13;243
Star;;Colonies;;;Exodeen system;Exodeen;198.674;-207.779;;http://starwars.wikia.com/wiki/Exodeen;http://starwars.wikia.com/wiki/Colonies;;https://starwars.fandom.com/wiki/Exodeen_system/Legends;M-12;236
Star;;Colonies;;;Faro system ;Faro;252.924;-71.415;;http://starwars.wikia.com/wiki/Faro;http://starwars.wikia.com/wiki/Colonies;;https://starwars.fandom.com/wiki/Faro_system;N-10;256
Star;;Colonies;;;Foless system;Foless;110.228;-381.838;;http://starwars.wikia.com/wiki/Foless;http://starwars.wikia.com/wiki/Colonies;;https://starwars.fandom.com/wiki/Foless_system;M-13;1247
Star;G1 V;Colonies;Tapani Sector, Freeworlds Territory;Fondor;Fondor system;Fondor;25.261;-369.618;;http://starwars.wikia.com/wiki/Fondor;http://starwars.wikia.com/wiki/Colonies;https://starwars.fandom.com/wiki/Tapani_sector, https://starwars.fandom.com/wiki/Freeworlds_Territory;https://starwars.fandom.com/wiki/Fondor_system;L-13;211
Star;;Colonies;;;Foundry system;Foundry;203.975;-74.991;;http://starwars.wikia.com/wiki/Foundry;http://starwars.wikia.com/wiki/Colonies;;https://starwars.fandom.com/wiki/Foundry_system;N-10;255
Star;;Colonies;;;Frosawythe system;Froswythe;151.575;-332.677;;http://starwars.wikia.com/wiki/Froswythe;http://starwars.wikia.com/wiki/Colonies;;https://starwars.fandom.com/wiki/Froswythe_system;M-13;242
Star;;Colonies;Fakir Sector;;GaTir system/Mrisst system;Mrisst;-60.75;78.148;;https://starwars.fandom.com/wiki/Mrisst;http://starwars.wikia.com/wiki/Colonies;https://starwars.fandom.com/wiki/Fakir_sector;https://starwars.fandom.com/wiki/GaTir_system;K-9;3613
Star;;Colonies;Sern Sector;;Ghorman system;Ghorman;28.056;-397.729;;http://starwars.wikia.com/wiki/Ghorman;http://starwars.wikia.com/wiki/Colonies;https://starwars.fandom.com/wiki/Sern_sector;https://starwars.fandom.com/wiki/Ghorman_system;L-13;212
Star;;Colonies;Herglic Space ;;Giju system;Giju;3.068;-354.823;;http://starwars.wikia.com/wiki/Giju;http://starwars.wikia.com/wiki/Colonies;https://starwars.fandom.com/wiki/Herglic_Space;https://starwars.fandom.com/wiki/Giju_system;L-13;208
Star;;Colonies;;;Grandine system;;172.905;5.274;;;http://starwars.wikia.com/wiki/Colonies;;https://starwars.fandom.com/wiki/Grandine_system;M-9;231
Star;;Colonies;;;Havricus system;Havricus;209.894;-291.373;;http://starwars.wikia.com/wiki/Havricus;http://starwars.wikia.com/wiki/Colonies;;https://starwars.fandom.com/wiki/Havricus_system;N-12;273
Star;;Colonies;Rachuk sector;Hensara;Hensara system;Hensara III;218.278;-140.953;;https://starwars.fandom.com/wiki/Hensara_III;http://starwars.wikia.com/wiki/Colonies;https://starwars.fandom.com/wiki/Rachuk_sector;https://starwars.fandom.com/wiki/Hensara_system;N-11;262
Star;;Colonies;;;Herzob’s system (assumed);Herzob;203.236;-219.739;;http://starwars.wikia.com/wiki/Herzob;http://starwars.wikia.com/wiki/Colonies;;https://starwars.fandom.com/wiki/Hok_system;N-12;269
Star;;Colonies;;;Hjaff system;Hjaff;-127.46;-304.683;;http://starwars.wikia.com/wiki/Hjaff;http://starwars.wikia.com/wiki/Colonies;;https://starwars.fandom.com/wiki/Hjaff_system;J-13;184
Star;;Colonies;;;Hok system ;Hok;176.727;38.194;;http://starwars.wikia.com/wiki/Hok;http://starwars.wikia.com/wiki/Colonies;;https://starwars.fandom.com/wiki/Hok_system;M-9;230
Star;;Colonies;;;Ifmix system;Ifmix VI;120.96;71.932;;https://starwars.fandom.com/wiki/Ifmix_VI;http://starwars.wikia.com/wiki/Colonies;;https://starwars.fandom.com/wiki/Ifmix_system;M-9;222
Star;;Colonies;;;Jatir system;Jatir;94.795;40.818;;http://starwars.wikia.com/wiki/Jatir;http://starwars.wikia.com/wiki/Colonies;;https://starwars.fandom.com/wiki/Jatir_system;L-9;207
Star;;Colonies;;;Kattada system;Kattada;191.03;-25.056;;http://starwars.wikia.com/wiki/Kattada;http://starwars.wikia.com/wiki/Colonies;;https://starwars.fandom.com/wiki/Kattada_system;M-10;233
Star;;Colonies;Duluur sector, Anarid Cluster;;Kelada system ;Kelada;121.121;-353.267;;http://starwars.wikia.com/wiki/Kelada;http://starwars.wikia.com/wiki/Colonies;https://starwars.fandom.com/wiki/Duluur_sector/Legends, https://starwars.fandom.com/wiki/Anarid_Cluster;https://starwars.fandom.com/wiki/Kelada_system;M-13;244
Star;;Colonies;Imperial Center Oversector;;Kiribi system;Kiribi;99.668;99.294;;http://starwars.wikia.com/wiki/Kiribi;http://starwars.wikia.com/wiki/Colonies;https://starwars.fandom.com/wiki/Imperial_Center_Oversector;https://starwars.fandom.com/wiki/Kiribi_system;L-9;204
Star;;Colonies;;;Kluistar system;Kluistar;104.631;109.1;;http://starwars.wikia.com/wiki/Kluistar;http://starwars.wikia.com/wiki/Colonies;;https://starwars.fandom.com/wiki/Kluistar_system;M-8;218
Star;;Colonies;;;Koensayr system;Koensayr;210.264;-241.315;;http://starwars.wikia.com/wiki/Koensayr;http://starwars.wikia.com/wiki/Colonies;;https://starwars.fandom.com/wiki/Koensayr_system;N-12;271
SpaceStation;;Colonies;;;Laakteen Depot Location;Laakteen Depot;3.232;-379.482;;http://starwars.wikia.com/wiki/Laakteen_Depot;http://starwars.wikia.com/wiki/Colonies;;;L-13;216
Star;;Colonies;;;Lankashiir system ;Lankashiir;234.676;-192.614;;http://starwars.wikia.com/wiki/Lankashiir;http://starwars.wikia.com/wiki/Colonies;;https://starwars.fandom.com/wiki/Lankashiir_system;N-11;266
Star;;Colonies;;;Loronar system;Loronar;184.248;-247.85;;http://starwars.wikia.com/wiki/Loronar;http://starwars.wikia.com/wiki/Colonies;;https://starwars.fandom.com/wiki/Loronar_system;M-12;237
Star;;Colonies, The Slice;Kilbanis sector;;Manwess system;Manwess III;215.688;12.549;;https://starwars.fandom.com/wiki/Manwess_III;http://starwars.wikia.com/wiki/Colonies, https://starwars.fandom.com/wiki/The_Slice/Legends;https://starwars.fandom.com/wiki/Kilbanis_sector;https://starwars.fandom.com/wiki/Manwess_system;N-9;251
Star;L1 V;Colonies;Tapani Sector, Freeworlds Territory;;Mennaalii system;Mrlsst;29.042;-376.851;;http://starwars.wikia.com/wiki/Mrlsst;http://starwars.wikia.com/wiki/Colonies;https://starwars.fandom.com/wiki/Tapani_sector, https://starwars.fandom.com/wiki/Freeworlds_Territory;https://starwars.fandom.com/wiki/Mennaalii_system;L-13;213
Star;;Colonies;Fakir Sector;;Mirit system;Ord Mirit;-47.341;74.142;;http://starwars.wikia.com/wiki/Ord_Mirit;http://starwars.wikia.com/wiki/Colonies;https://starwars.fandom.com/wiki/Fakir_sector;https://starwars.fandom.com/wiki/Mirit_system;K-9;189
StarBarycenter;// TODO Binary with a Red-yellow star;Colonies;Morobe sector;;Morobe system;Talasea;224.319;-155.872;;http://starwars.wikia.com/wiki/Talasea;http://starwars.wikia.com/wiki/Colonies;https://starwars.fandom.com/wiki/Morobe_sector;https://starwars.fandom.com/wiki/Morobe_system;N-11;264
Star;;Colonies, Southern Core;;;Motexx system ;Motexx;148.37;-322.813;;http://starwars.wikia.com/wiki/Motexx;http://starwars.wikia.com/wiki/Colonies, https://starwars.fandom.com/wiki/Southern_Core;;https://starwars.fandom.com/wiki/Motexx_system;M-13;241
Star;;Colonies;;;Nara system;Nara;27.91;66.744;;http://starwars.wikia.com/wiki/Nara;http://starwars.wikia.com/wiki/Colonies;;https://starwars.fandom.com/wiki/Nara_system;L-9;205
Star;// TODO Aging star;Colonies;Neimoidian space;Nen;Neimoidia system/Neimoidian system;Neimoidia;187.749;-59.798;;http://starwars.wikia.com/wiki/Neimoidia;http://starwars.wikia.com/wiki/Colonies;https://starwars.fandom.com/wiki/Neimoidian_space;https://starwars.fandom.com/wiki/Neimoidia_system;M-10;234
Star;;Colonies;;;Noquivzor system;Noquivzor;-46.026;99.459;;http://starwars.wikia.com/wiki/Noquivzor;http://starwars.wikia.com/wiki/Colonies;;https://starwars.fandom.com/wiki/Noquivzor_system;K-9;191
Star;;Colonies;;;Omar system ;Omar;-53.483;-340.192;;http://starwars.wikia.com/wiki/Omar;http://starwars.wikia.com/wiki/Colonies;;https://starwars.fandom.com/wiki/Omar_system;K-13;196
Star;;Colonies;;;Ophideraan system;Ophideraan;-11.234;-387.866;;http://starwars.wikia.com/wiki/Ophideraan;http://starwars.wikia.com/wiki/Colonies;;https://starwars.fandom.com/wiki/Ophideraan_system;K-13;192
Star;;Colonies;;;Ord Antalaha system;Ord Antalaha;24.951;102.007;;http://starwars.wikia.com/wiki/Ord_Antalaha;http://starwars.wikia.com/wiki/Colonies;;https://starwars.fandom.com/wiki/Ord_Antalaha_system;L-8;198
Star;;Colonies, Bakchou arm;Fakir Sector;;Palanhi system;Palanhi;-66.41;97.65;;http://starwars.wikia.com/wiki/Palanhi;http://starwars.wikia.com/wiki/Colonies;https://starwars.fandom.com/wiki/Fakir_sector, https://starwars.fandom.com/wiki/Palanhi/Legends;https://starwars.fandom.com/wiki/Palanhi_system;K-9;187
Star;;Colonies;;;Parkis system;Parkis;171.672;-24.07;;;http://starwars.wikia.com/wiki/Colonies;;https://starwars.fandom.com/wiki/Parkis_system;M-10;232
Star;;Colonies;;;Pencael system;Pencael IV;198.674;-275.221;;https://starwars.fandom.com/wiki/Pencael_IV;http://starwars.wikia.com/wiki/Colonies;;https://starwars.fandom.com/wiki/Pencael_system;M-12;239
Star;F1 V;Colonies;;Olim;Perave system/Arkania system;Arkania;109.634;101.269;;http://starwars.wikia.com/wiki/Arkania;http://starwars.wikia.com/wiki/Colonies;;https://starwars.fandom.com/wiki/Perave_system;M-8;217
Star;;Colonies;;;Phu system;Phu;-107.075;-374.057;;http://starwars.wikia.com/wiki/Phu;http://starwars.wikia.com/wiki/Colonies;;https://starwars.fandom.com/wiki/Phu_system;J-13;181
Star;;Colonies;Fakir Sector ?;Pyria;Pyria system/Borleias system;Borleias;-41.258;63.128;;http://starwars.wikia.com/wiki/Borleias;http://starwars.wikia.com/wiki/Colonies;https://starwars.fandom.com/wiki/Fakir_sector;https://starwars.fandom.com/wiki/Pyria_system;K-9;190
Star;;Colonies;;;Quellor system;Quellor;234.799;-209.382;;http://starwars.wikia.com/wiki/Quellor;http://starwars.wikia.com/wiki/Colonies;;https://starwars.fandom.com/wiki/Quellor_system;N-12;267
Star;;Colonies;Rachuk sector;;Rachuk system;Vladet;214.456;-129.61;;http://starwars.wikia.com/wiki/Vladet;http://starwars.wikia.com/wiki/Colonies;https://starwars.fandom.com/wiki/Rachuk_sector;https://starwars.fandom.com/wiki/Rachuk_system;N-11;260
Star;;Colonies;;;Raithal system;Raithal;145.531;84.87;;http://starwars.wikia.com/wiki/Raithal;http://starwars.wikia.com/wiki/Colonies;;https://starwars.fandom.com/wiki/Raithal_system;M-9;219
Star;;Colonies;;;Resht system;Resht Vii;226.908;-25.426;;https://starwars.fandom.com/wiki/Resht_VII;http://starwars.wikia.com/wiki/Colonies;;https://starwars.fandom.com/wiki/Resht_system;N-10;253
Star;;Colonies;;;Sanjin system;Sanjin;114.25;-311.985;;http://starwars.wikia.com/wiki/Sanjin;http://starwars.wikia.com/wiki/Colonies;;https://starwars.fandom.com/wiki/Sanjin_system;M-13;248
Star;;Colonies;Shelsha sector;;Shelkonwa system;Shelkonwa;116.683;43.126;;http://starwars.wikia.com/wiki/Shelkonwa;http://starwars.wikia.com/wiki/Colonies;https://starwars.fandom.com/wiki/Shelsha_sector;https://starwars.fandom.com/wiki/Shelkonwa_system;M-9;225
Star;;Colonies;;;Shulstine system;Shulstine V;133.755;77.81;;https://starwars.fandom.com/wiki/Shulstine_V;http://starwars.wikia.com/wiki/Colonies;;https://starwars.fandom.com/wiki/Shulstine_system;M-9;221
Star;;Colonies;;;Sif-Uwana system;Sif-Uwana;-67.725;111.459;;http://starwars.wikia.com/wiki/Sif-Uwana;http://starwars.wikia.com/wiki/Colonies;;https://starwars.fandom.com/wiki/Sif-Uwana_system;K-8;185
Star;;Colonies;Tapani Sector;;Surric system;Teyr;84.607;-380.961;;https://starwars.fandom.com/wiki/Teyr;http://starwars.wikia.com/wiki/Colonies;https://starwars.fandom.com/wiki/Tapani_sector;https://starwars.fandom.com/wiki/Surric_system;L-13;215
Star;;Colonies;Shelsha sector;;Teardrop system ;Teardrop;105.71;45.715;;http://starwars.wikia.com/wiki/Teardrop;http://starwars.wikia.com/wiki/Colonies;https://starwars.fandom.com/wiki/Shelsha_sector;https://starwars.fandom.com/wiki/Teardrop_system;M-9;224
Star;;Colonies;;;Tholoth system;Tholoth;223.73;-234.721;;https://starwars.fandom.com/wiki/Tholoth;http://starwars.wikia.com/wiki/Colonies;;https://starwars.fandom.com/wiki/Tholoth_system;N-12;2153
Star;M1 III;Colonies;Ollonir Boundaries;Thrantin Major;Thrantin OM81-A system;Thrantin;-145.977;49.154;;http://starwars.wikia.com/wiki/Thrantin;http://starwars.wikia.com/wiki/Colonies;https://starwars.fandom.com/wiki/Ollonir_Boundaries;https://starwars.fandom.com/wiki/Thrantin_OM81-A_system;J-9;179
Star;;Colonies, The Slice;Baronos Sector;;Tibro system;Tibro;207.304;23.152;;http://starwars.wikia.com/wiki/Tibro;http://starwars.wikia.com/wiki/Colonies, https://starwars.fandom.com/wiki/The_Slice/Legends;https://starwars.fandom.com/wiki/Baronos_sector;https://starwars.fandom.com/wiki/Tibro_system;N-9;250
Star;;Colonies;Tapani Sector;;Transel system;Transel;58.777;-387.26;;http://starwars.wikia.com/wiki/Transel;http://starwars.wikia.com/wiki/Colonies;https://starwars.fandom.com/wiki/Tapani_sector;https://starwars.fandom.com/wiki/Transel_system;L-13;2109
Star;;Colonies;;;Trunska system;Trunska;-115.624;-357.946;;http://starwars.wikia.com/wiki/Trunska;http://starwars.wikia.com/wiki/Colonies;;https://starwars.fandom.com/wiki/Trunska_system;J-13;182
Star;G6 V;Colonies;;;Uquine system;Uquine;206.195;-33.687;;http://starwars.wikia.com/wiki/Uquine;http://starwars.wikia.com/wiki/Colonies;;https://starwars.fandom.com/wiki/Uquine_system;N-10;252
Star;;Colonies, Northern Dependencies;Shwuy sector;;Uviuy Exen system;Uviuy Exen;55.282;89.184;;http://starwars.wikia.com/wiki/Uviuy_Exen;http://starwars.wikia.com/wiki/Colonies, https://starwars.fandom.com/wiki/Northern_Dependencies;https://starwars.fandom.com/wiki/Shwuy_sector;https://starwars.fandom.com/wiki/Uviuy_Exen_system;L-9;200
Star;;Colonies, Bakchou arm;Fakir Sector;;Vakkar system;Vakkar;-94.686;97.157;;http://starwars.wikia.com/wiki/Vakkar;http://starwars.wikia.com/wiki/Colonies, https://starwars.fandom.com/wiki/Bakchou_arm;https://starwars.fandom.com/wiki/Fakir_sector;https://starwars.fandom.com/wiki/Vakkar_system;K-9;186
Star;;Colonies, The Slice;;;Vanjervalis system;Vanjervalis;207.674;-193.107;;;http://starwars.wikia.com/wiki/Colonies, https://starwars.fandom.com/wiki/The_Slice/Legends;;https://starwars.fandom.com/wiki/Vanjervalis_system;N-11;265
Star;;Colonies, Southern Core;;;Vaykaaris system;Vaykaaris;-78.307;-384.742;;http://starwars.wikia.com/wiki/Vaykaaris;http://starwars.wikia.com/wiki/Colonies, https://starwars.fandom.com/wiki/Southern_Core;;https://starwars.fandom.com/wiki/Vaykaaris_system;K-13;194
Star;;Colonies;Fakir Sector;;Venjagga system;Venjagga;-53.259;66.087;;;http://starwars.wikia.com/wiki/Colonies;https://starwars.fandom.com/wiki/Fakir_sector;https://starwars.fandom.com/wiki/Venjagga_system;K-9;188
Star;;Colonies;Tapani Sector;;Vindalia system;Vindalia;14.247;-348.576;;http://starwars.wikia.com/wiki/Vindalia;http://starwars.wikia.com/wiki/Colonies;https://starwars.fandom.com/wiki/Tapani_sector;https://starwars.fandom.com/wiki/Vindalia_system;L-13;210
Star;;Colonies;Tapani Sector;;Vulvarch system;Vulvarch;84.608;-380.960;;http://starwars.wikia.com/wiki/Vulvarch;http://starwars.wikia.com/wiki/Colonies;https://starwars.fandom.com/wiki/Tapani_sector;https://starwars.fandom.com/wiki/Vulvarch_system;L-13;
Star;;Colonies;;;Wakeelmui system;Wakeelmui;53.556;70.443;;http://starwars.wikia.com/wiki/Wakeelmui;http://starwars.wikia.com/wiki/Colonies;;https://starwars.fandom.com/wiki/Wakeelmui_system;L-9;206
Star;;Colonies;;;Whelori system;Whelori;-28.66;-389.51;;http://starwars.wikia.com/wiki/Whelori;http://starwars.wikia.com/wiki/Colonies;;https://starwars.fandom.com/wiki/Whelori_system;K-13;193
Star;;Colonies;;;Xobome system;Xobome 6;234.059;-31.961;;https://starwars.fandom.com/wiki/Xobome_6;http://starwars.wikia.com/wiki/Colonies;;https://starwars.fandom.com/wiki/Xobome_system;N-10;254
